trial_id,resilience_profile,chaos_scenario,trial_num,started_at_utc,ended_at_utc,status,error_message,gatling_request_count,gatling_ok_count,gatling_ko_count,gatling_error_rate,gatling_p50_ms,gatling_p95_ms,gatling_p99_ms,gatling_mean_response_ms,gatling_mean_requests_per_sec,prometheus_error_rate,peak_process_cpu_usage,peak_jvm_heap_used_bytes,cb_recovery_time_seconds,cb_was_open_during_trial,gatling_report_dir
combined__service_termination__18,combined,service_termination,18,2026-07-08T20:18:50.137959+00:00,2026-07-08T20:25:06.535229+00:00,ok,,1978.0,0.0,1978.0,1.0,7807.0,9508.0,12643.0,8066.0,5.85,,0.0998547567175018,83886080.0,16.030452459002845,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708201910396
combined__service_termination__19,combined,service_termination,19,2026-07-08T20:25:16.548274+00:00,2026-07-08T20:31:15.931090+00:00,ok,,2020.0,0.0,2020.0,1.0,7668.0,9311.0,13368.0,7882.0,5.98,,0.0812515158864904,85983232.0,14.866101750027156,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708202522226
combined__service_termination__20,combined,service_termination,20,2026-07-08T20:31:25.949189+00:00,2026-07-08T20:37:40.654793+00:00,ok,,1980.0,0.0,1980.0,1.0,7716.0,10414.0,12597.0,8055.0,5.86,,0.0514091858037578,87031808.0,19.355898292007623,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708203140348
combined__latency_injection__01,combined,latency_injection,1,2026-07-08T20:37:50.668730+00:00,2026-07-08T20:44:01.147712+00:00,ok,,877.0,679.0,198.0,0.2257696693272519,21517.0,24750.0,27359.0,18648.0,2.48,,0.147964509394572,89128960.0,0.0108580829983111,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708203805668
combined__latency_injection__02,combined,latency_injection,2,2026-07-08T20:44:11.160708+00:00,2026-07-08T20:50:12.325314+00:00,ok,,766.0,766.0,0.0,0.0,22185.0,25461.0,27688.0,21275.0,2.16,,0.0505967825635703,87031808.0,0.008004458999494,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708204416516
combined__latency_injection__03,combined,latency_injection,3,2026-07-08T20:50:22.338513+00:00,2026-07-08T20:56:23.514810+00:00,ok,,775.0,774.0,1.0,0.0012903225806451,22151.0,24420.0,26497.0,21091.0,2.19,,0.0723901447802895,87031808.0,0.0452400420035701,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708205027706
combined__latency_injection__04,combined,latency_injection,4,2026-07-08T20:56:33.528603+00:00,2026-07-08T21:02:51.654106+00:00,ok,,764.0,763.0,1.0,0.0013089005235602,22203.0,24953.0,27044.0,21340.0,2.16,,0.0487618075057441,84934656.0,0.0453204999794252,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708205655411
combined__latency_injection__05,combined,latency_injection,5,2026-07-08T21:03:01.669765+00:00,2026-07-08T21:11:45.407515+00:00,ok,,764.0,763.0,1.0,0.0013089005235602,22218.0,25591.0,27127.0,21370.0,2.15,,0.2234141791044776,85983232.0,0.0306877080001868,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708210322271
combined__latency_injection__06,combined,latency_injection,6,2026-07-08T21:11:55.435770+00:00,2026-07-08T21:18:18.768730+00:00,ok,,785.0,785.0,0.0,0.0,21892.0,23245.0,25070.0,20760.0,2.24,,0.051511758118701,85983232.0,0.0118848330166656,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708211225229
combined__latency_injection__07,combined,latency_injection,7,2026-07-08T21:18:28.777036+00:00,2026-07-08T21:24:29.784589+00:00,ok,,769.0,768.0,1.0,0.0013003901170351,22243.0,24513.0,26490.0,21223.0,2.18,,0.0389204545454545,87031808.0,0.0150489170046057,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708211836916
combined__latency_injection__08,combined,latency_injection,8,2026-07-08T21:24:39.792669+00:00,2026-07-08T21:30:39.429145+00:00,ok,,793.0,793.0,0.0,0.0,21715.0,23052.0,24593.0,20562.0,2.23,,0.0164182874463248,87031808.0,0.0143742499931249,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708212443882
combined__latency_injection__09,combined,latency_injection,9,2026-07-08T21:30:49.440054+00:00,2026-07-08T21:36:49.507960+00:00,ok,,783.0,782.0,1.0,0.0012771392081736,22035.0,23508.0,25667.0,20801.0,2.22,,0.0287733467945482,87031808.0,0.0100657499860972,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708213057151
combined__latency_injection__10,combined,latency_injection,10,2026-07-08T21:36:59.513045+00:00,2026-07-08T21:42:56.290911+00:00,ok,,799.0,799.0,0.0,0.0,21540.0,22933.0,24470.0,20403.0,2.28,,0.0199243379571248,83886080.0,0.0343568339885678,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708213703459
combined__latency_injection__11,combined,latency_injection,11,2026-07-08T21:43:06.345261+00:00,2026-07-08T21:49:10.090696+00:00,ok,,793.0,793.0,0.0,0.0,21718.0,23206.0,24613.0,20560.0,2.25,,0.0216471759144065,87031808.0,0.004970250010956,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708214316791
combined__latency_injection__12,combined,latency_injection,12,2026-07-08T21:49:20.100589+00:00,2026-07-08T21:55:24.166252+00:00,ok,,790.0,790.0,0.0,0.0,21752.0,23206.0,24677.0,20634.0,2.24,,0.0258599045945267,87031808.0,0.0045775839826092,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708214930680
combined__latency_injection__13,combined,latency_injection,13,2026-07-08T21:55:34.173355+00:00,2026-07-08T22:01:30.592391+00:00,ok,,789.0,789.0,0.0,0.0,21792.0,23291.0,24805.0,20638.0,2.24,,0.0157280568239472,88080384.0,0.0305473339976742,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708215537840
combined__latency_injection__14,combined,latency_injection,14,2026-07-08T22:01:40.599650+00:00,2026-07-08T22:07:41.274358+00:00,ok,,792.0,792.0,0.0,0.0,21717.0,22826.0,24046.0,20562.0,2.25,,0.015652612976521,87031808.0,0.026902291981969,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708220148400
combined__latency_injection__15,combined,latency_injection,15,2026-07-08T22:07:51.287812+00:00,2026-07-08T22:13:52.057677+00:00,ok,,799.0,799.0,0.0,0.0,21505.0,22764.0,23873.0,20384.0,2.27,,0.0126646403242147,85983232.0,0.004911208001431,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708220801412
combined__latency_injection__16,combined,latency_injection,16,2026-07-08T22:14:02.065608+00:00,2026-07-08T22:19:57.888749+00:00,ok,,787.0,787.0,0.0,0.0,21755.0,23251.0,24874.0,20655.0,2.24,,0.0149140546006066,85983232.0,0.0094371250015683,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708221405818
combined__latency_injection__17,combined,latency_injection,17,2026-07-08T22:20:07.897447+00:00,2026-07-08T22:26:05.966837+00:00,ok,,794.0,794.0,0.0,0.0,21685.0,23425.0,24592.0,20596.0,2.25,,0.0354978354978355,87031808.0,0.0334602920047473,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708222011664
combined__latency_injection__18,combined,latency_injection,18,2026-07-08T22:26:15.975971+00:00,2026-07-08T22:32:22.223342+00:00,ok,,780.0,780.0,0.0,0.0,22027.0,23673.0,25399.0,20896.0,2.21,,0.0251332825590251,88080384.0,0.0095089169917628,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708222628048
combined__latency_injection__19,combined,latency_injection,19,2026-07-08T22:32:32.231831+00:00,2026-07-08T22:38:30.942504+00:00,ok,,792.0,792.0,0.0,0.0,21727.0,23173.0,24603.0,20577.0,2.25,,0.0299465240641711,87031808.0,0.0164261250174604,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708223237491
combined__latency_injection__20,combined,latency_injection,20,2026-07-08T22:38:40.950965+00:00,2026-07-08T22:44:49.531496+00:00,ok,,790.0,790.0,0.0,0.0,21770.0,23176.0,24595.0,20688.0,2.23,,0.030404534913682,87031808.0,0.0197289169882424,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708223852752
combined__partial_failure__01,combined,partial_failure,1,2026-07-08T22:44:59.545474+00:00,2026-07-08T22:50:49.570633+00:00,ok,,1483.0,1483.0,0.0,0.0,11104.0,12676.0,15000.0,10803.0,4.35,,0.0343021733438072,87031808.0,0.0093647920002695,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708224507330
combined__partial_failure__02,combined,partial_failure,2,2026-07-08T22:50:59.574674+00:00,2026-07-08T22:56:50.140673+00:00,ok,,1452.0,1452.0,0.0,0.0,11419.0,13130.0,15212.0,11051.0,4.22,,0.0274858528698464,87031808.0,0.0257765420246869,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708225105322
combined__partial_failure__03,combined,partial_failure,3,2026-07-08T22:57:00.150915+00:00,2026-07-08T23:02:57.124720+00:00,ok,,1466.0,1466.0,0.0,0.0,11259.0,12615.0,14863.0,10936.0,4.26,,0.0274559193954659,85983232.0,0.0080036250001285,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708225711860
combined__partial_failure__04,combined,partial_failure,4,2026-07-08T23:03:07.133274+00:00,2026-07-08T23:08:55.192748+00:00,ok,,1451.0,1451.0,0.0,0.0,11335.0,13574.0,15432.0,11054.0,4.26,,0.0293277965221905,87031808.0,0.0122628330136649,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708230312945
combined__partial_failure__05,combined,partial_failure,5,2026-07-08T23:09:05.202642+00:00,2026-07-08T23:15:05.977098+00:00,ok,,1484.0,1484.0,0.0,0.0,11155.0,12727.0,14492.0,10799.0,4.33,,0.0294827124095416,85983232.0,0.0412212910014204,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708230918420
combined__partial_failure__06,combined,partial_failure,6,2026-07-08T23:15:15.985555+00:00,2026-07-08T23:21:10.708362+00:00,ok,,1480.0,1480.0,0.0,0.0,11164.0,12977.0,14378.0,10833.0,4.34,,0.023273463192512,88080384.0,0.0081941249954979,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708231528209
combined__partial_failure__07,combined,partial_failure,7,2026-07-08T23:21:20.721436+00:00,2026-07-08T23:27:10.029198+00:00,ok,,1500.0,1500.0,0.0,0.0,11117.0,12296.0,14197.0,10707.0,4.39,,0.0232499368208238,87031808.0,0.022390833008103,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708232125918
combined__partial_failure__08,combined,partial_failure,8,2026-07-08T23:27:20.048017+00:00,2026-07-08T23:33:18.751465+00:00,ok,,1489.0,1489.0,0.0,0.0,11139.0,12453.0,14493.0,10784.0,4.32,,0.0298165137614678,87031808.0,0.0117183749971445,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708232732593
combined__partial_failure__09,combined,partial_failure,9,2026-07-08T23:33:28.764820+00:00,2026-07-08T23:39:17.363398+00:00,ok,,1482.0,1482.0,0.0,0.0,11199.0,12925.0,15086.0,10821.0,4.33,,0.0260403369925963,84934656.0,0.0308501249819528,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708233333951
combined__partial_failure__10,combined,partial_failure,10,2026-07-08T23:39:27.382253+00:00,2026-07-08T23:45:25.660976+00:00,ok,,1464.0,1464.0,0.0,0.0,11275.0,13008.0,14810.0,10972.0,4.28,,0.0331561629967097,87031808.0,0.0280600410187616,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708233941774
combined__partial_failure__11,combined,partial_failure,11,2026-07-08T23:45:35.764299+00:00,2026-07-08T23:51:25.385395+00:00,ok,,1462.0,1462.0,0.0,0.0,11273.0,13207.0,15219.0,10975.0,4.27,,0.01880081300813,88080384.0,0.0096950830193236,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708234542879
combined__partial_failure__12,combined,partial_failure,12,2026-07-08T23:51:35.394055+00:00,2026-07-08T23:57:24.779302+00:00,ok,,1459.0,1459.0,0.0,0.0,11325.0,13262.0,15146.0,10990.0,4.27,,0.0241545893719806,84934656.0,0.0439901670033577,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708235141510
combined__partial_failure__13,combined,partial_failure,13,2026-07-08T23:57:34.792340+00:00,2026-07-09T00:03:30.930614+00:00,ok,,1470.0,1405.0,65.0,0.0442176870748299,11148.0,13448.0,15374.0,10911.0,4.3,,0.0924344112263575,87031808.0,0.0172832499956712,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260708235747181
combined__partial_failure__14,combined,partial_failure,14,2026-07-09T00:03:40.942271+00:00,2026-07-09T00:09:29.186353+00:00,ok,,1459.0,1459.0,0.0,0.0,11332.0,13259.0,14955.0,10996.0,4.27,,0.044382801664355,87031808.0,0.0055951249960344,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709000346573
combined__partial_failure__15,combined,partial_failure,15,2026-07-09T00:09:39.194566+00:00,2026-07-09T00:15:28.852076+00:00,ok,,1495.0,1495.0,0.0,0.0,11059.0,12776.0,14727.0,10729.0,4.37,,0.0241895261845386,87031808.0,0.0242670840234495,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709000945370
combined__partial_failure__16,combined,partial_failure,16,2026-07-09T00:15:38.871897+00:00,2026-07-09T00:21:37.662669+00:00,ok,,1487.0,1487.0,0.0,0.0,11114.0,12754.0,14475.0,10775.0,4.36,,0.0398066533977822,87031808.0,0.004905540990876,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709001554661
combined__partial_failure__17,combined,partial_failure,17,2026-07-09T00:21:47.671318+00:00,2026-07-09T00:27:35.182327+00:00,ok,,1504.0,1437.0,67.0,0.0445478723404255,11076.0,12749.0,14647.0,10660.0,4.41,,0.0258942872397223,85983232.0,0.0456639170006383,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709002152474
combined__partial_failure__18,combined,partial_failure,18,2026-07-09T00:27:45.198068+00:00,2026-07-09T00:33:45.747268+00:00,ok,,1464.0,1464.0,0.0,0.0,11292.0,13042.0,14837.0,10947.0,4.28,,0.0320773930753564,84934656.0,0.017056374985259,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709002802454
combined__partial_failure__19,combined,partial_failure,19,2026-07-09T00:33:55.756796+00:00,2026-07-09T00:39:46.173091+00:00,ok,,1494.0,1494.0,0.0,0.0,11150.0,12526.0,14234.0,10748.0,4.34,,0.0196028513238289,87031808.0,0.007189041993115,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709003402136
combined__partial_failure__20,combined,partial_failure,20,2026-07-09T00:39:56.181666+00:00,2026-07-09T00:45:43.029039+00:00,ok,,1487.0,1487.0,0.0,0.0,11138.0,12342.0,14435.0,10771.0,4.36,,0.0161892901618929,87031808.0,0.0126984159869607,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709004000401
combined__cascading_failure__01,combined,cascading_failure,1,2026-07-09T00:45:53.037057+00:00,2026-07-09T00:52:01.686679+00:00,ok,,787.0,787.0,0.0,0.0,21857.0,23571.0,25347.0,20739.0,2.24,,0.02803738317757,87031808.0,0.0302125829912256,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709004608174
combined__cascading_failure__02,combined,cascading_failure,2,2026-07-09T00:52:11.698894+00:00,2026-07-09T00:58:27.833875+00:00,ok,,780.0,779.0,1.0,0.0012820512820512,21949.0,23627.0,25713.0,20855.0,2.22,,0.0179066834804539,85983232.0,0.009698500012746,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709005234509
combined__cascading_failure__03,combined,cascading_failure,3,2026-07-09T00:58:37.847088+00:00,2026-07-09T01:04:47.492348+00:00,ok,,788.0,787.0,1.0,0.0012690355329949,21789.0,23702.0,25810.0,20723.0,2.23,,0.0160844433274692,87031808.0,0.0327285410021431,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709005853178
combined__cascading_failure__04,combined,cascading_failure,4,2026-07-09T01:04:57.499669+00:00,2026-07-09T01:11:13.649648+00:00,ok,,790.0,789.0,1.0,0.0012658227848101,21809.0,22979.0,23834.0,20623.0,2.24,,0.0175350701402805,87031808.0,0.0048660419997759,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709010519228
combined__cascading_failure__05,combined,cascading_failure,5,2026-07-09T01:11:23.662592+00:00,2026-07-09T01:17:32.728027+00:00,ok,,789.0,789.0,0.0,0.0,21842.0,23635.0,24904.0,20686.0,2.24,,0.0249687890137328,87031808.0,0.0245564579963684,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709011138846
combined__cascading_failure__06,combined,cascading_failure,6,2026-07-09T01:17:42.743116+00:00,2026-07-09T01:23:59.526127+00:00,ok,,783.0,783.0,0.0,0.0,21801.0,23466.0,25170.0,20804.0,2.22,,0.0207227697750821,88080384.0,0.009584832994733,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709011805710
combined__cascading_failure__07,combined,cascading_failure,7,2026-07-09T01:24:09.539177+00:00,2026-07-09T01:30:18.313810+00:00,ok,,788.0,787.0,1.0,0.0012690355329949,21799.0,23400.0,25592.0,20671.0,2.24,,0.0309566099974625,84934656.0,0.0298469580011442,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709012424884
combined__cascading_failure__08,combined,cascading_failure,8,2026-07-09T01:30:28.326955+00:00,2026-07-09T01:36:43.606804+00:00,ok,,786.0,786.0,0.0,0.0,21855.0,23211.0,25205.0,20798.0,2.23,,0.0183349851337958,87031808.0,0.0078515830100514,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709013049621
combined__cascading_failure__09,combined,cascading_failure,9,2026-07-09T01:36:53.619548+00:00,2026-07-09T01:43:04.150704+00:00,ok,,792.0,790.0,2.0,0.0025252525252525,21722.0,23069.0,24834.0,20583.0,2.24,,0.022973996465539,88080384.0,0.022941749979509,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709013708660
combined__cascading_failure__10,combined,cascading_failure,10,2026-07-09T01:43:14.164188+00:00,2026-07-09T01:49:30.281578+00:00,ok,,791.0,791.0,0.0,0.0,21695.0,23245.0,24595.0,20625.0,2.25,,0.0212981744421906,85983232.0,0.0100727090029977,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709014336558
combined__cascading_failure__11,combined,cascading_failure,11,2026-07-09T01:49:40.294963+00:00,2026-07-09T01:55:51.827464+00:00,ok,,786.0,785.0,1.0,0.0012722646310432,21848.0,23280.0,25082.0,20721.0,2.23,,0.0257640818388481,87031808.0,0.0388954159861896,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709014957688
combined__cascading_failure__12,combined,cascading_failure,12,2026-07-09T01:56:01.843981+00:00,2026-07-09T02:02:12.068270+00:00,ok,,789.0,789.0,0.0,0.0,21773.0,23325.0,24408.0,20653.0,2.25,,0.0171543895055499,88080384.0,0.0130345420038793,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709015619886
combined__cascading_failure__13,combined,cascading_failure,13,2026-07-09T02:02:22.081220+00:00,2026-07-09T02:08:36.397691+00:00,ok,,780.0,780.0,0.0,0.0,21974.0,23993.0,25596.0,20918.0,2.22,,0.023244062657908,85983232.0,0.0155356670147739,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709020242934
combined__cascading_failure__14,combined,cascading_failure,14,2026-07-09T02:08:46.414907+00:00,2026-07-09T02:14:56.111551+00:00,ok,,786.0,785.0,1.0,0.0012722646310432,21781.0,23475.0,25015.0,20711.0,2.23,,0.0156677443422034,87031808.0,0.0258347089984454,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709020902804
combined__cascading_failure__15,combined,cascading_failure,15,2026-07-09T02:15:06.126892+00:00,2026-07-09T02:21:24.975944+00:00,ok,,778.0,778.0,0.0,0.0,22161.0,23719.0,25478.0,20968.0,2.2,,0.04675597583399,87031808.0,0.017609792004805,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709021530022
combined__cascading_failure__16,combined,cascading_failure,16,2026-07-09T02:21:34.986231+00:00,2026-07-09T02:27:48.689278+00:00,ok,,790.0,789.0,1.0,0.0012658227848101,21808.0,23075.0,24890.0,20624.0,2.24,,0.0243538767395626,87031808.0,0.0093760830059181,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709022156265
combined__cascading_failure__17,combined,cascading_failure,17,2026-07-09T02:27:58.696895+00:00,2026-07-09T02:34:07.473969+00:00,ok,,785.0,784.0,1.0,0.0012738853503184,21805.0,23649.0,25002.0,20736.0,2.23,,0.0477645098583726,87031808.0,0.0303461659932509,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709022813898
combined__cascading_failure__18,combined,cascading_failure,18,2026-07-09T02:34:17.492524+00:00,2026-07-09T02:40:35.392374+00:00,ok,,789.0,787.0,2.0,0.0025348542458808,21820.0,23284.0,24781.0,20658.0,2.24,,0.037997432605905,88080384.0,0.0072341250197496,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709023441770
combined__cascading_failure__19,combined,cascading_failure,19,2026-07-09T02:40:45.400574+00:00,2026-07-09T02:46:53.071788+00:00,ok,,792.0,791.0,1.0,0.0012626262626262,21717.0,22983.0,24537.0,20579.0,2.25,,0.0352878747678429,88080384.0,0.009778666018974,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709024100719
combined__cascading_failure__20,combined,cascading_failure,20,2026-07-09T02:47:03.081381+00:00,2026-07-09T02:53:21.671203+00:00,ok,,782.0,782.0,0.0,0.0,21879.0,23924.0,25665.0,20871.0,2.21,,0.0343218012081274,87031808.0,0.0271417079784441,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709024725910
circuit-breaker__partial_failure__03,circuit-breaker,partial_failure,3,2026-07-09T03:23:47.119631+00:00,2026-07-09T03:30:06.367131+00:00,ok,,93588.0,45.0,93543.0,0.9995191691242468,80.0,637.0,1369.0,168.0,281.89,,0.8506576156130674,184549376.0,27.26061466700048,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709032403084
circuit-breaker__partial_failure__07,circuit-breaker,partial_failure,7,2026-07-09T03:30:16.395641+00:00,2026-07-09T03:36:25.244357+00:00,ok,,35604.0,147.0,35457.0,0.995871250421301,206.0,1599.0,4037.0,442.0,107.56,1.0,0.5802219979818365,223346688.0,15.050273917004231,True,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260709033039530
